Frequency (Hz)	Level (dB)
3914.062500	-112.155991
3921.875000	-117.331444
3929.687500	-122.977356
3937.500000	-128.499023
3945.312500	-134.688278
3953.125000	-139.388458
3960.937500	-142.087433
3968.750000	-142.837158
3976.562500	-143.130081
3984.375000	-143.278549
3992.187500	-143.354156
